text,label,username,likes,datetime,data_type
"Min @username tpt isolasi selain dirmh dinas dimana ya min..kmrn mau ke puskemas minta rujukan ktne RS penuh semua..ini adik saya positiv isoman, cuman ada keluhan panas tinggi dan sesak,",neutral,username,1,2021-06-18,development
"SOP penanganan pasien covid19 di tiap puskesmas kok Beda2, membingungkan. Puskesmas Bandarharjo hari k-5 setelah dinyatakan positif covid19 ada evaluasi antigen lg, Puskesmas Tlogosari wetan setelah dinyatakan positif covid19 cuma disuruh isolasi mandiri 10-14hari, yg benar yg mana min???,",negative,username,1,2021-06-18,development
"Lur kalo koorporasi ngajuin surat nya kmn?,",neutral,username,0,2021-06-18,development
"Kalau msh 1 perusahaan tp beda kota msh area jawa tengah apakah bs ikut vaksin?,",neutral,username,0,2021-06-18,development
"Adik saya sakit panas,batuk,pilek sdh 3 hari,disuruh test pcr gak mau,cuma berobat ke dokter rujukan bpjs saja,saya takut klo dia kena covid,ibu saya malah belain dia paling cuma masuk angin,kecapekan..terus nak gitu gmn coba...???? posisi saya tidak serumah dengan mereka..yg saya heran knp doktrrnya gak nyuruh buat swab test ya..cuma dikasih obat saja,",negative,username,2,2021-06-18,development
"Yo Ayoooo, Ayooo Semaranggg,",positive,username,0,2021-06-18,development
"@username bagaimana caranya bikin permohonan untuk diadakan vaksin di tingkat RT untuk semua penghuni nya baik lansia pralansia smp 18th?,",neutral,username,0,2021-06-18,development
Mren aku jga sama hri jmuat tes swab kluar hsile reaktif mlah phak puskesmas nyruh ak isolasi mandiri di 🏡 sm di ksih obat+vtmin.. tpi pihak tetngga di kira ak positif trus tetangga pda ngrumpi dri pgi siang sore mlam isi ny jual jamu itu ndak laki* & prempuan.. eh akhrny brp mngg tetanggku ad yg kena lgsg kmpung sepi nyet g ad yg rumpi.. kya dia ngsh mkan aj.. gunane ngrumpi go op ora tuo ora nom pdo wae.. itu pnglmnku.. ndak enke msak gjiku diptong tp ak ttp ta kejar trs smpk kluar.. semngat jga kshtn untk kluarga..,neutral,username,0,2021-06-18,development
"Pak @username @username ni gmn smrg.....ttup dlu klo perlu tmpt2 yg rawan org kmpul,bnyk org skrg dah pda cuek ma covid,",negative,username,1,2021-06-18,development
"Min, ini masih ada ga si sentra vaksin nya di sampokong?,",neutral,username,0,2021-06-18,development
"????????,",negative,username,0,2021-06-18,development
"Min, kelurahan bulustalan bersih ya ? Tapi kok dilapangan infonya ada yg kena dan lg isolasi mandiri sejumlah 6 orang ?,",negative,username,1,2021-06-18,development
"Bapak @username yang terhormat.. mohon dengan sangat lakukan langkah nyata untuk mengendalikan keadaan.. RUMAH SAKIT FULL Smua pak?? banyak pasien yang terpaksa tidak mendapatkan pelayanan krn tidak ada lagi tempat.. bahkan ada yang sampai meninggal dunia dirumah pak.. KAMI MOHON DENGAN SANGAT BAPAKKKKK??????,",negative,username,3,2021-06-18,development
"Pak putusin lingkaran setan dr smua nya ga lansia aja di vaksin...anak2 muda yg dolan kesana kemari yg riskan malah ga di vaksin...ya nulari smua org termasuk lansia nya...lansianya biar dijemput bola saja sama petugas...jd putus lingkaran setan...kedai2 makanan coffee house cafe take away bolehnya..bis angk umum dipake maskernya masker bedah ga bisa ga...protokol dan di angk umum manapun dilarang berbicara...,",negative,username,9,2021-06-18,development
"Hanya bisa berdo'a.. Agar yang terpapar segera sembuh.. Dan kita yang sehat tetap patuhi protokol kesehatan... Jaga kesehatan diri, jaga imunitas diri dan positif thinking...,",positive,username,1,2021-06-18,development
"Terimakasih DKK Kota Semarang, Puskesmas Mangkang dan Kecamatan Tugu yg telah berkenan jemput bola pada warga kampung mangut Kel.Mangunharjo, Kec. Tugu.,",positive,username,1,2021-06-18,development
"@username saran saja segera diatur jadwal vaksin untuk usia 50 tahun kebawah mengingat kondisi saat ini yang naik terus angka covidnya.....diatur jadwal sesuai lokasi masing2 dengan prokes ketat supaya tidak terjadi antrian panjang dan kerumunan,",neutral,username,8,2021-06-18,development
"Terimakasih buat para personil yg telah mendaftar...semoga jadi ladang amal sekaligus ladang rezeki buat panjenengan semua..semoga Alloh SWT memberikan balasan yg terbaik ????,",positive,username,0,2021-06-18,development
tetanggaku positif tp masih nyapu di depan rumah berjemur jg di depan rumah tetangga sambil duduk2 satu keluarga 😢 sedih liatnya padahal kan masih positif,negative,username,0,2021-06-18,development
"Min buat usia dibawah 50thn bisa,",neutral,username,0,2021-06-18,development
"Untuk korporasi swasta kapan min jadwalnya??,",neutral,username,0,2021-06-18,development
Yuk disimak @username,neutral,username,0,2021-06-18,development
"Pengalaman saya, minta warga yg isoman utk menyediakan meja diteras depan, sehingga saat kami salurkan bantuan kami letakkan dimeja dan konfirmasi by wa ke ybs..",positive,username,3,2021-06-18,development
Model sing keweden yo jek akeh lur jaman q alumni koped agustus 2020 tonggoku eh rt ku ngeteri logistik. Go apd lur.😂😂😂 Yo pingin ngguyu yo nyerike neng group geger apd geger hasmat geger handglove pokoke super lah😁🤭 yo wedi wedi mung rak ngono kui sampe ibuku rak tak olehke nyekel hp sing eneng group RT NE MENYERIKAN LUR ... Tapi alhamdullilah kami cluster keluarga wes sehat kabeh 😍,neutral,username,0,2021-06-18,development
"Min, kalau nakes yg blm dapet vaksin, bukan KTP Semarang, tp kerja di Semarang bisa vaksin dimana ya?,",neutral,username,0,2021-06-18,development
"Untuk ibu menyusui boleh gak min..,",neutral,username,0,2021-06-18,development
"Banyak yg menghindari...tp tetep berusaha sabar,mereka blm rasakan yg sudah sya rasakan",neutral,username,1,2021-06-18,development
"Untuk usia dibawah 50 tahun katagori umum infonya dibuka bulan Juli ya min? Lalu untuk pendaftarannya bisa dimulai dari sekarang atau menunggu bukaan bulan Juli juga?,",neutral,username,0,2021-06-18,development
"Barusan minggu² ini keluarga saya ada yg positif covid,tp tetangga² malah pada ngucilke min.. boro² bantuan logistik,lewat depan rumah aja malah pada bilang ""ojo lwt kono mgko keno covid"" sabar sabar 😢 pdhl saya yg ngurusin yg kena covid aja Alhamdulillah negatif swab nya.. perlu dikasoh penyuluhan lg min kyknya biar masyarakat pada paham dan jelas tentang covid..",negative,username,3,2021-06-18,development
"Untuk warga dari luar kota semarang apakah bisa vaksin di Semarang,",neutral,username,0,2021-06-18,development
"Sangat bagus...bagaimana jika dilakukan di kampung² yg saat ini penderita covid makin tidak terkendali....paling tidak balai kelurahan yang dirasa rentan penularannya..,",positive,username,4,2021-06-18,development
"Ppkm serius koq cm ""dpotong"" 1 jam.. ???? kalo mau serius y jm 9 harus tutup smua. Kerahkan satpol pp, polisi, babinsa buat patroli. Itu baru serius.. sapa si yg buat kebijakan?? Nda serius nih,",negative,username,0,2021-06-18,development
"Untuk ktp non semarang masih belum bisa ya untuk pralansia? Apakah harus bawa surat keterangan domisili?,",neutral,username,0,2021-06-18,development
"Min, buat usia 22 harus ikut yang 3in1 ya? Udah ngecek di victori itu keterangannya ""calon penerima vaksin 3in1"",",neutral,username,0,2021-06-18,development
"????,",positive,username,0,2021-06-18,development
"Min ada pertanyaan yang saya butuh informasi dari mimin.. Baca DM saya nggeh,",neutral,username,0,2021-06-18,development
"Semangat tim DKK! Jangan lelah melayani warga ??,",positive,username,1,2021-06-18,development
"Tanya min... sy sdh vaksin 2x sekitar 3 bl yg lalu, trus ini baru sembuh dr terpapar covid... apakah saya perlu vaksin lagi ?,",neutral,username,0,2021-06-18,development
"Tembalang angka nya tertinggi se kota semarang. Gak heran sih, penjual2 yg saya lihat di daerah ini tuh jarang banget yg pake masker,",negative,username,0,2021-06-18,development
"Ini klaster apa, trus apa dikarenakan rujukan dri kudus aja neh lonjkannya smrg sprti ini,",neutral,username,0,2021-06-18,development
"Anak saya batuk"" sudah 5 hari dan td pagi saya suruh tes antigen trnyata hasil positif,, skrng kami sekluarga isolasi mandiri di rmh,, Ya Alloh berikanlah kesembuhan buat anak kami dan jauhkanlah kami semua dr wabah virus corona....Aamiin ????????,",positive,username,2,2021-06-18,development
"Dear admin, minta tolong disebutin juga nama RT nya. RT mana saja yang sudah ada sebaran mikrozonasi. Supaya kita semua tahu dan menghindari lewat atau masuk ke RT tersebut. Thanks.,",neutral,username,0,2021-06-18,development
"Tolong diperhatikan tes pcr tidak efektif deteksi virus varian baru(delta),",neutral,username,1,2021-06-18,development
"@username selamat pagi. Ijin bertanya soal pendaftaran 3 in 1. Saya sudah daftar membawa 2 orang pra lansia. Dan sudah memilih jadwal vaksinasi di puskesmas srondol. Saya dapat jadwal sesuai yang dipilih. Tetapi 2 pra lansia yang saya ajak tiba tiba jadwalnya berubah lebih cepat dari yang dijadwalkan dan pindah ke sentra vaksinasi poltekes. Trus status saya gimana? Saya sudah daftar, dapat jadwal, tetapi 2 pralansia yang saya bawa beda jadwal. Apakah saya tetap bisa dilayani untuk vaksinasi. Terima kasih,",neutral,username,0,2021-06-18,development
"@username,",neutral,username,0,2021-06-18,development
"punk,",neutral,username,0,2021-06-18,development
"????????,",positive,username,0,2021-06-18,development
",p,",neutral,username,0,2021-06-18,development
"semoga para nakes dan petugas lainnya diparengi kuat sehat panjang umur, aamiin",positive,username,31,2021-06-19,development
"Semoga semua dikuatkan dalam kondisi ini. Selain jaga protokol kesehatan protokol keimanan juga perlu kita tingkatkan . Ingat takdir kematian berbeda dengan takdir sakit. Kita sekarang sedang diuji oleh yang maha digdaya dalam mengatur kehidupan manusia dan alam raya. Berdoa dengan sungguh sungguh kepada Nya agar diberi perlindungan dan dikuatkan dalam keimanan. Ngeyel dan maido buka lagi solusi namun hanya akan menimbulkan kesombongan, rendahkan diri kita untuk patuh dan manut dengan segala aturan",positive,username,3,2021-06-19,development
"Ayoo semua patuhi prokes, pelajar mau juga tatap muka/offline sekolahnya,",positive,username,0,2021-06-19,development
"Ayo prokes nya, jangan lupa asupan vitamin nya buat tambah imun, klo ngga penting ngga usah keluar2 rumah.. Skrg apa2 bisa dibeli lewat online, belanja pun bisa online, belanja pasar supermarket bisa online semua.. Ngga usah pake acara nongki2.. Tunda jalan2 sampe keadaan mereda.. Semoga angka segera turun ??????",positive,username,24,2021-06-19,development
"Kasian tenaga medis,",negative,username,0,2021-06-19,development
"Jumlah itu yg terdata dan lapor ke Puskesmas ; yg enggak pada lapor masih lebih banyak. Entah, karena pada malas lapor atau takut akan dikucilkan.,",negative,username,0,2021-06-19,development
"Pak @username @username kmi tunggu tindakan tegasnya,untuk warga diam di rumah....ini angka sngt2 mngerikan??????,",negative,username,1,2021-06-19,development
"@username,",neutral,username,0,2021-06-19,development
"Di cangkiran mijen, rw saya ada kali 7 orang yg kena, atau mungkin lebih.. Tapi kok ga tercatat di situ ya.. Tolong penjelasannya @username,",negative,username,0,2021-06-19,development
"Isoman biasane pirang dino lur,",neutral,username,0,2021-06-19,development
"OTw herd immunity,",neutral,username,0,2021-06-19,development
"Min, please cek DM ya,",neutral,username,0,2021-06-19,development
"Ladalah, malah tambah trus??,",negative,username,0,2021-06-19,development
"BANYAK BANGEEETTTT??,",negative,username,0,2021-06-19,development
"Wihhh malah OTW 2000 ik??????,",negative,username,0,2021-06-19,development
"Seng penting nk mau ngasih kebijakan ojo mung merugikan rakyat kecil, wes kui tok ????,",negative,username,1,2021-06-19,development
"Ayo mas Walikota.......segera lakukan action, angka naik terus.,",negative,username,0,2021-06-19,development
"Ya Allah munggah munggah terus koyok Gunung Everest,",negative,username,1,2021-06-19,development
"Pak @username waiting list bed isolasi di rs swasta atau rujukan...udah makin panjang sepanjang list indent mobil yg kena PPnBM lho pak...masih bertahan dgn himbauan thok tho pak..?? Ambyaaaar paaaaaaaak ???????????????? peraturan tegas gitu lho pak...mbok smua resto dibuat take away...taman umum ditutup...paksa warga utk berhenti bergerak...tmpt wisata tutup dulu...patroli buat bubarin kerumunan2 angkringan...larang dulu acara2 seremoni...hadeeeuh,",negative,username,8,2021-06-19,development
"@username di wilayah tempat tinggal sy, kenapa ya, warga yg terpapar selalu lebih banyak drpd data yg selama ini terpantau,",negative,username,5,2021-06-19,development
"wes koyok ngene ki jam malam jek jam 10? cafe resto jek entuk dine-in? tolonglah pak, diketati 2minggu aja kayak awal pandemi. iki wes parah banget lho pak, luwih parah seko januari wingi. tolong keseriusannya. nek ngarepke warga ki angel, wong warga ki isi otak e macem-macem. lha pemerintah kan nduwe power nggo ngatur warga, ditegesi to pak, paksa warga untuk satu pikiran dan gerakan lewat peraturan, tulung tenan iki diwoco pak @username @username,",negative,username,16,2021-06-19,development
Sudahi lah nongkrongmu mari kita menjaga protokol kesehatan. Yok Semarang bisa ,positive,username,13,2021-06-19,development
"Datanya itu terlalu sedikit ??, ya mungkin yang bener di tambah angka 0 di bekangnya ??,",negative,username,1,2021-06-19,development
Tambah trus...????????ngerrrriiiii,negative,username,2,2021-06-19,development
Mksh infonya......smoga kita semua dibrikan kesehatan n tetap smangat ya.....jaga stamina...jangan bosan tuk slalu mengingatkan...ayo pasti bisa ?????? ,positive,username,7,2021-06-19,development
Masyarakat umum 18-50 belom pak/bu.. Jadi membludak.. Maaf hanya masukan dan keluh kesah..,negative,username,2,2021-06-19,development
"Byk yg positif masih d rumah krn faskes penuh..,",negative,username,1,2021-06-19,development
Tks tim pkm ngemplak semarang?? ,positive,username,1,2021-06-19,development
"Yg positif bisa lebih dr itu,..,",negative,username,10,2021-06-19,development
"Kl g perlu jng keluar rumah,tp peraturan ditempat kerja masuk tetap 100%...pripun niki???,",negative,username,4,2021-06-19,development
"Luar kota ngapain si di smg??,",negative,username,4,2021-06-19,development
Marilah kita sadar diri untuk jaga kesehatan kita dan orang2 disekitar kita.smoga kita selalu diberi kesehata ,positive,username,3,2021-06-19,development
"Diiih nglunjak,",negative,username,0,2021-06-19,development
"Rekor lagi aduh,",negative,username,1,2021-06-19,development
"Ya Allah ?? nemen ikiiii,",negative,username,0,2021-06-19,development
"@username @username @username @username @username @username @username @username ??????,",neutral,username,2,2021-06-19,development
"Memakai masker, Mencuci tangan pakai sabun dan air mengalir, Menjaga jarak, Menjauhi kerumunan, serta Membatasi mobilisasi dan interaksi.",positive,username,3,2021-06-19,development
penutupan jalan doang nih upayanya,negative,username,3,2021-06-19,development
"lockdown dong,",neutral,username,1,2021-06-19,development
"Ada varian india yg masuk, apa krn msyrkt sdh berani tes swab min? Kok naik nya edan2an...,",negative,username,0,2021-06-19,development
"Datanya jauuuuuh banget sm data kasus yang disampaikan perangkat RW tempat saya. 1 RW di kelurahan Ngaliyan aja udah di atas 30an dari hari apa. Ada data dari Kecamatan juga, ga ada kelurahan yang cuma 15 orang. Gimana yakk udah lebih setahun masa data mismatchnya masih parah banget.",negative,username,4,2021-06-19,development
"ngeri bos 43,",negative,username,0,2021-06-19,development
Yg umum blm bs vaksin? ?? ,neutral,username,1,2021-06-19,development
Menunggu vaksin yang tak kunjung ada ??padahal kita pekerja jasa yang setiap hari ketemu orang ?? ,negative,username,2,2021-06-19,development
"Tembus Sewu gaesss @username,",negative,username,1,2021-06-19,development
"Selamat mlm, mau tnya klo utk pengajuan vaksin karyawan bgmna ya pak?,",neutral,username,0,2021-06-19,development
Ya Allah semoga nakes sehat2 ya panjang umur. Kalo nakes pada tumbang yg yg ngurusi pasien covid siapa ??? ,positive,username,1,2021-06-19,development
"Min mau tanya apabila bukan KTP semarang(ktp pontianak) mau vaksin di semarang karena kerja di semarang, apakah bisa,",neutral,username,0,2021-06-19,development
"wes parah tenan ngene kiiiii,",negative,username,0,2021-06-19,development
"Batasi aktivitas orang dan pedagang trus jam operasional di batasi juga,",neutral,username,0,2021-06-19,development
terima kasih atas perhatiannya kepada anak anak di panti cacat ganda Bakti Asih.@username @username ?????? ,positive,username,0,2021-06-19,development
"@username,",neutral,username,0,2021-06-19,development
"Udh lama bgt ga ksna,,,,, tahun brp ya,,,,,",neutral,username,0,2021-06-19,development
"Pak @username pak @username tlogosari angkanya ngeri bangettt pak. Dan nyatanya disni pada santai2 kayak ga ada apa2 ????????,",negative,username,0,2021-06-19,development
"Min @username apakah yg positif covid teruus isolasi. Setelah selesai isolasi apakah ga ada swab ulang dr puskesmas? Untuk mengetahui udah negatif blm,",neutral,username,0,2021-06-19,development
"Angkane dobolan thok...,",negative,username,0,2021-06-19,development
"Tolong dong yg punya anak kecil, klo bs jgn diajak belanja dl. Klo ada suaminya mending suami yg belanja dibawain catatan, jgn semua Ikut belanja bpk ibu bw anak kecil g pke masker, dah gt ibunya bw bayi. Anak anak rentan sekali krn prokesnya kdg tdk ada.",neutral,username,11,2021-06-19,development
"Jika imunisasi tahap kedua dilakukan di poltekkes semaramg apakah bisa? Sedangkan imunisasi tahap pertama di PRPP,",neutral,username,0,2021-06-19,development
"fyi .. tlg diinfokan ke warga dan teman"", buat yg positif covid dan isolasi mandiri atau di safe house tolong lapor ke puskesmas daerahnya ya biar ke data, krna rs ga akan data kcuali pasiennya aja .. sy juga baru tau krna mama saya + covid dan isoman di rumah ?? tlg sampaikan ke rt nya untuk slalu lapor ke puskesmas dan kelurahan ??",neutral,username,27,2021-06-19,development
"Ngga ada rencana mau lockdown sehari aja gtu? @username , mau dibatasi sampe jam 22.00 kayaknya kok sama aja. Tuh tempat tongkrongan depan rumah sy masih rame banget????,",negative,username,0,2021-06-19,development
"Duhhh ngalian angka makin lama makin banyak deh, di RW ku juga makin banyak ????,",negative,username,0,2021-06-19,development
"Lur...vaksin yg sekarang Iki bisa melawan Corona varian baru tidak ya? Serius tanya,",neutral,username,0,2021-06-19,development
"Gila,",negative,username,0,2021-06-19,development
"Gila semarang semakin gila aja Covid-19 nya,",negative,username,0,2021-06-19,development
"yuk sunmori yuk,",neutral,username,0,2021-06-19,development
"Ayo ges patuhi protokol kesehatan, kalo habis dari tempat umum jangan lupa cuci tangan, GK enak lho ngerasain covid. Ayo kesadaran dirinya tingkatkan lagi,",positive,username,0,2021-06-19,development
"Ayo lur dukung pemerintah memerangi Covid di Kota semarang.. sesegera mungkin bikin Covid hengkang dari tanah air, pliss disiplin taatin protokol kesehatan dari pemerintah, jangan anggap remeh Covid, jauhi, hindari dan jangan bikin kerumunan, selalu cuci tangan dan hindari pegang2 benda ditempat umum, hindari interaksi dgn orang yg tdk kita ketahui kesehatannya, jika keluar selalu pakai masker dan selalu jaga jarak .. bersama kita bisa??????,",positive,username,0,2021-06-19,development
"Bukan kaleng Kaling naiknya...wah meroket terosss,",negative,username,0,2021-06-19,development
"Mohon bantuannya keluarga saya kena covid 19. Apakah bisa segera d tangani utk ruang isolasi rumah dinas pak Hendi ... Urgent sekali. Mohon bantuannya,",neutral,username,0,2021-06-19,development
Min vaksin buat usia 18 -50 sudah ada blm ya? Boleh tolong diinfokan kalau sudah ada  terima kasih ,neutral,username,0,2021-06-19,development
Assalamualaikum warahmatullahi wabarakatuh kak mohon DM saya di bls ya saya mau penjelasannya .. ,neutral,username,0,2021-06-19,development
"minkes, datanya koq gak valid? yg kec Tembalang gak ada Rowosari, posting sebelumnya ada Rowosari,",negative,username,0,2021-06-19,development
"Pak, ini kalai 3 in 1 yang didaftarkan yang mbawa atau yang dibawa?,",neutral,username,0,2021-06-19,development
"Mau tanya. Apakah benar kalo isolasi mandiri di rumah, puskesmas tidak menyediakan swab evaluasi...? Dan jika ingin swab evaluasi berbayar...?,",neutral,username,0,2021-06-19,development
"@username,",neutral,username,0,2021-06-19,development
"Min, kalau usia 50 tahun kurang 1 bulan lg, sudah bisa?,",neutral,username,0,2021-06-19,development
"Mantab?? ,Ssmarang Sehat semoga segera tercipta herd immunity??,",positive,username,1,2021-06-19,development
Karang ayu 3 dr 8. Tp jumlah 1.802 ,negative,username,0,2021-06-20,development
Kadang pada tidak tahu setelah tes di klinik dan postif itu harus kemana dan menghubungi siapa   ,neutral,username,13,2021-06-20,development
"@username ngeri bal up trs bal,",negative,username,1,2021-06-20,development
"Pak @username @username gmn ni solusi dan tindakan tegasnya......nakes2 SDH bnyk yg tumbang.kmi sbg klrga nakes SGT sedih dan khawatir....MMG tugas nakes mrwt mreka.tp bl warganya sja ngentengke apa dbiarkn trus.krn kecuekn,keegoisan dan kelalaian msyrkt tu sndri mlah nakes yg sngt kewalahan #savenakes dri org2 yg #abaiprokes",negative,username,7,2021-06-20,development
?????? ini yang ketahuan..ak yakin lbh byk dari ini...krn byk isolasi yang dirmh yang mungkin tdk terlaporkan ?? @username ,negative,username,12,2021-06-20,development
"@username perhari ini,",neutral,username,0,2021-06-20,development
masih banyak yg gak pk masker...yg ngamen2 di lampu bangjo...apalagi di pasar2...pada nyante bingit...tak pikir semarang wes aman...???? tapi yg keliling sepedaan malah pak @username la pak @username gak ngikut sepedaan sekalian ? jgn lupa bawa wartawan pak...biar yg gak pk masker pd masuk tipi...viralken sekalian...gang samping DP mall sebelah balai kota juga bnyk yg gak pk masker...mana buat parkir menuhin jalan juga @username padahal sdh lahan parkir kan kyknya samping lawang sewu ...sepanjang pinggir kali pekunden...kl malem bnyk buat nongkrong gak pk masker...,negative,username,6,2021-06-20,development
Ya Allah..miiin...sehat sehat yaaaa min.....nakes2 juga semoga sehat sehatttt ya Allah..aamiin aamiinnnn?? ,positive,username,4,2021-06-20,development
Daerah mu okeh pak @username,negative,username,0,2021-06-20,development
"Asli ki meh sampe kapan do ndablek? Sing dipikirke ki udu awake dewe tok. Pikirke kluargamu, tonggomu, koncomu, dulurmu oponeh nek ono sing sepuh/anak2. Opo angele to prokes ki? Nek sehat kan yo penak to awake. Mesakke nakes e yoan do kualahan rs mbludak kabeh.",negative,username,1,2021-06-20,development
?????????? ,positive,username,0,2021-06-20,development
Wawwwww ,neutral,username,0,2021-06-20,development
Ayo pak @username ...@username ... Ayo mana tindakannya... Kerasi pusan yg bandel dak prokes...,negative,username,2,2021-06-20,development
Mau nanya swab di puskesmas gratis ga? ,neutral,username,0,2021-06-20,development
Yakin manyaran cuma 9 lah wong satu RW saya aja ada 30 orang yg positif. Ayo dong pemkot segera ambil tindakan tegas spt dulu PKM besar2an dan gerakan sabtu minggu dirumah saja. Mau tunggu apa lagi sdh semakin mencekam ?????? @username @username @username,negative,username,1,2021-06-20,development
kembangSari?? ,negative,username,0,2021-06-20,development
"Udah kaya gini siapa yg mau ngeyel masih mau mudik? Liburan panjang naik kelas,akhir tahun,ibadah dga pake masker? Masih mau pesta resepsi? Ayolah kalian semua klo masih mau pada kerja normal dan biar tdk terjadi lagi pengurangan tenaga kerja ato dirumahkan pasti pada ga mau kan klo psbb kaya dulu lagi,monggo taati aturan..jgn anggap virus ini tdk ada...ato jgn anggap klian kebal...kasihan yg tua2 orang tua kita klo kena dan juga eyang kita...",negative,username,1,2021-06-20,development
Duhhhh ,negative,username,0,2021-06-20,development
Min @username dri 1thn yg lalu kalau himbauan ke warga ttg protkes bnyak yg patuh...angkanya pasti ngga smpai sekian...udah dong pak @username buat kebijakan dgn kearifan lokalnya....mau tunggu sampai kapan pak? Jgn dihimbau2 only pak...warga butuh peraturan tegas... ,negative,username,29,2021-06-20,development
"harusnya gausah nunggu pemerintah lockdown tu warganya udah inisiatif sendiri yaa, krna klo lockdown bnyk wrga yg protes mending kesadaran diri aja ?? udah ky gini aja masih bnyk yg ga percaya covid ya gmn indonesia bisa menyusul negara lain yg dah ga pake masker ??",negative,username,1,2021-06-20,development
"Sudah setinggi ini kasus, simpanglima masih dibuka, baik lapangan pancasila dan jajanan sepanjang simpanglima rame tiap malam. Kota lama juga rame. Cafe² dan resto buka sampai malam. Kalau tidak tegas, tidak akan ada penyelesaian pak. Lihat kecamatan saya Tembalang, 168 pasien. Satu RT saya 8 org positif. Sampai saya tidak berani keluar rumah bahkan untuk belanja. Tolong bapak @username, kami rakyat capek terus menerus menerapkan prokes, sementara lainnya tidak peduli.",negative,username,6,2021-06-20,development
Vaksinnya aja msh belum banyak yg menerima ?????????????? ,negative,username,1,2021-06-20,development
?????????????? ,positive,username,1,2021-06-20,development
Ini yg masuk di data yg pada periksa di klinik gak lapor dan isoman masih banyak min ,negative,username,29,2021-06-20,development
Indomie seleraku... ,neutral,username,2,2021-06-20,development
BTS=Bang TAn Boys.BUKAN BTS=Biar Tetap Sehat.BARU KEREN ,neutral,username,0,2021-06-20,development
Ngamuk ,neutral,username,1,2021-06-20,development
Pedurungan Tembalang balap ?? ,negative,username,0,2021-06-20,development
"Ga mau ada pengaturan ketat? Angka posiitif sudah melebihi awal pandemi bahkan. Ap mau nunggu sampai tenaga kesehatan dan fasilitas kesehatan collapse dulu? Mohon sekali ada pengaturan kegiatan masyakat yang ketat dan tegas , terutama di perkantoran pemerintah atau swasta dan fasilitas umum yang menimbulkan keramaian . Pemberian jam malam spertinya tidak efektif karena masyrakat beraktivitas pagi sampai sore paling banyak. Pembatasan di perbatasan sprtinya juga perlu dtingkatkan. Atau mungkin opsi plg frontal adalah lockdown dalam jangka waktu terbatas 1-7 hari? Mohon dipertimbangkan,",negative,username,4,2021-06-20,development
Mksh infonya......yuk jaga keluarga kita masing2...jangan lupa tetap saling mengingatkan...walau kadang kita dianggap lebay.....tetap smangat...jangan bosan....jaga stamina n kesehatan semuanya....?????? ,positive,username,2,2021-06-20,development
"Konsepnya memang begitu, Ngitungnya per setengah piring. 1/2 isi piring terdiri dari 1/3 buah-buahan, 2/3 sayuran. 1/2 piring lagi terdiri dari 1/3 lauk pauk, 2/3 makanan pokok",neutral,username,4,2021-06-20,development
Sipp..yg penting bergizi...bergizi tdk harus yg mahal... ,positive,username,2,2021-06-20,development
1/3 +2/3+1/3+2/3 = ????? ,neutral,username,7,2021-06-20,development
"Min, banyak yg positif ketika antigen di klinik, lalu gak mau lapor Puskesmas. Masih berkeliaran. Ada. Ada juga yg bergejala, gak mau swab, gak mau lapor, masih berkeliaran juga ada,",negative,username,19,2021-06-20,development
"Minkes, mendingan infografisnya dibuat 1/6 untuk buah dan lauk pauk dan 1/3 untuk sayuran dan makanan pokok. Kalau infografisnya ini tanpa ada info ""1/2 isi piring terdiri dari.."" Malah kebingungan nanti wkwk. CC @username @username",neutral,username,4,2021-06-20,development
??Mantap ?? ,positive,username,1,2021-06-20,development
Endok pundi geh. Sama es teh ,neutral,username,1,2021-06-20,development
Mangane nambok ,neutral,username,0,2021-06-20,development
Kopi nya mana ? No Coffee No Life ,neutral,username,0,2021-06-20,development
"@username bts meal nich,",neutral,username,0,2021-06-20,development
"@username,",neutral,username,0,2021-06-20,development
Valid kah ? ,negative,username,0,2021-06-20,development
"Mohon pemerintah terkait segera diatasi, kalau tidak malah nunggu bom waktu. @username @username kasian yang sakit selain covid, rs penuh",negative,username,1,2021-06-20,development
Siap lur ,positive,username,0,2021-06-20,development
SePer SePer nya kok bikin bingung ,negative,username,0,2021-06-20,development
Tlogosari Kulon juaraaaa... Meskipun begitu masih yang tidak pakai masker... Tolong #hendrarprihadi #pemkotsemarang diadakan operasi masker lagi.... ,negative,username,0,2021-06-20,development
Semakin bertambah ,negative,username,0,2021-06-20,development
"Min kasus naik terus status nya kok masih zona orange kota semarang,,kyknya sdh merah nih min,,cek ricek lagi min data dari laporan puskesmas2 apakah sudah benar",negative,username,0,2021-06-20,development
Tlogosari aja rame y ga dilockdowmn..?????? ,neutral,username,0,2021-06-20,development
Kok tambah banyak terus ya?? Apa virusnya beterbangan di udara ya?? ,negative,username,0,2021-06-20,development
Min @username mohon info nya trkait DM saya  terima kasih. ,neutral,username,1,2021-06-20,development
Yuuhh tembus 2000 ,negative,username,6,2021-06-20,development
"Simpang lima katanya d tutup tpi malam minggu kemarin kox masih ada sepeda hias dan mobil mobilan ya,, ??????",negative,username,4,2021-06-20,development
Mau tnya pak jika ada yg positif PGN trus isoman d fasilitas rumdin walikota.atau Diklat kota sematang prosedurya bagaim ,neutral,username,0,2021-06-20,development
"@username edun??,",negative,username,0,2021-06-20,development
Yakin purwoyoso mung 5 tok ? ,negative,username,1,2021-06-20,development
